"","ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter"
"SWARM_1240",0,0,181,2,55.31,0.01,3.6,0,0,0.240920692498773,4.09825936198846,4.57664596834985,0.91,0.99,4.61431067486278,0
"SWARM_921",5,3.05338085155898,156,1,59.17,0.01,4.99,2.04182353246214,2.68549151071785,3.08203178358402,3.93609715624225,4.08699680260648,0.99,1,4.77040551319071,1
"SWARM_1177",5,4.38112807407632,156,1,59.79,0.01,2.82,0,0,1.69033898315803,4.85436998193877,4.94969512195122,0.66,0.96,3.34799923057825,0
"SWARM_963",0.0691056910569106,0.221544715447154,196,2,63.46,0.01,8.31,0.00850964530180461,0.0268215530630726,0.164634146341463,0.252858429331027,0.432613983031554,1,1,9.00641653087253,2
"SWARM_916",5,1.64843469374333,125,2,72.72,0.01,14.27,0.979674796747968,1.03811993767106,1.67484101567836,2.5,2.6910273460622,1,1,15.1804761441486,2
"SWARM_922",0,1.30758343831105,187,2,55.33,0.01,3.59,0.263298779223013,0.278455284552846,1.45528455284553,2.10039384982369,2.5,0.99,0.93,4.21336525077378,0
"SWARM_748",0.0426829268292683,0.10853936790768,89,1,58.49,0.01,13.49,0.040650406504065,0.040650406504065,0.198111918891435,0.370972650143427,0.403734044652208,1,1,14.7302406615382,1
"SWARM_846",0,0.431741719408482,157,1,43.83,0.1,1.61,0,0,0.510041814014904,4.08758556316117,4.09644764268116,0.54,0.72,2.84340068736576,0
"SWARM_945",3.81281366835137,1.82233755014899,130,1,41.98,0.01,4.06,0,0.040650406504065,1.92968390324849,3.80757996013376,3.81675105199053,0.7,0.99,4.36485760797191,0
"SWARM_831",0.00342252644679527,0.239775423578754,156,2,55.02,0.01,6.11,0,0.00308027380211575,0.202176959541842,0.642065329022942,3.81281366835137,0.9,1,6.42934177174133,0
"SWARM_588",5,2.90630881281588,149,1,49.67,0.01,3.68,0.426925013027355,1.66723993352255,2.95885363703513,4.06285003111388,4.08696581520887,0.9,1,4.23138005157185,0
"SWARM_2882",4.74687707109647,1.03823338949009,176,2,68.04,0.01,10.95,0.337861983395814,0.375249290451834,0.977642276422764,2.13854993524266,2.79532207289248,1,1,12.0202401432976,2
"SWARM_786",5,2.24081539858647,142,1,54.14,0.01,6,0.0425813008130081,0.153252032520325,2.35029384274085,3.68628118344034,3.7909851020181,0.89,1,7.08515280137007,0
"SWARM_280",0,2.08870781287153,130,1,50.15,0.01,4.97,0.0426829268292683,0.104065040650407,1.41831026353201,2.03432418699187,2.14949182248901,1,1,6.22353537215749,1
"SWARM_332",0,2.90630881281588,155,1,52.95,0.01,3.88,0.154471544715447,0.414227642276423,2.93121912327166,4.23724397453215,4.60462120119801,0.99,1,4.260546705882,1
"SWARM_1460",0,0.203252032520325,45,1,54.6,0.01,20.82,0,0.0224930562933507,0.146749358750588,0.317073170731707,0.372211829850097,1,1,20.1622034616838,1
"SWARM_563",0,0.602851599455634,93,1,64.53,0.01,18.04,0.0092874922215308,0.0447154471544715,0.228070408426548,0.596127713610677,0.667479674796748,1,1,18.7362574037042,1
"SWARM_854",0,0.0691056910569106,140,1,66.05,0.01,9.62,0,0.00961418792781581,0.160569105691057,0.596127713610677,0.634581429821766,1,1,10.3356609001068,1
"SWARM_2075",0,0,175,1,77.76,0.01,4.76,0,0,2.1253212887216,3.29202681611446,3.35867658990646,1,1,5.70463823266571,1
"SWARM_373",5,2.99339083076581,141,1,48.05,0.02,3.12,0.274899259337957,0.597169649045588,2.99339083076581,4.09128160082161,4.81636699007391,0.79,0.98,3.82412444953715,0
"SWARM_1080",0.0253034235382802,0.0447154471544715,169,2,56.03,0.01,5.26,0,0,0.130081300813008,0.439024390243902,0.598936057188823,0.99,0.99,5.64045271859531,2
"SWARM_1582",4.01509023024269,3.06092960295658,174,1,48.99,0.08,1.72,0,0,0.444105691056911,3.82446902461791,4.03888335015506,0.71,0.67,2.73619983767645,0
"SWARM_638",0,0.0691056910569106,146,1,52.81,0.01,6.52,0,0.0326204967090119,0.243412332225376,1.6649678932617,1.90190548780488,1,1,6.88333776609693,1
"SWARM_772",0,0.602851599455634,140,1,71.15,0.01,13.56,0.0677845528455284,0.16260162601626,0.455581146508416,0.653658536585368,0.914736720951528,1,1,14.010334887773,1
"SWARM_1042",5,0.194547735769828,155,2,56.21,0.01,4.81,0.00696950840074673,0.00802738021157436,0.186704762193857,3.89454482674883,4.01567763114625,0.65,1,5.69124858762178,0
"SWARM_1931",0,0.660619697360633,181,2,62.76,0.01,7.48,0,0.0813008130081301,0.671773263314463,1.00897091484916,1.01930894308943,1,1,8.10382499352174,2
